t_sim_sec,v_meas_mps,steering_angle_rad,drive_cmd_0,drive_cmd_1,steer_cmd
11.27,3.6236907195851513,1.2904714072982126e-17,50.0,50.0,0.0
11.280000000000001,3.824440593382103,1.2955658446078264e-17,50.0,50.0,0.0
11.29,4.02519047941941,1.3005181921405378e-17,50.0,50.0,0.0
11.3,4.225940377068321,1.3050488019688114e-17,50.0,50.0,0.0
11.310000000000002,4.426690285769808,1.3093368639126391e-17,50.0,50.0,0.0
11.32,4.627440205019681,1.3133281678633962e-17,50.0,50.0,0.0
11.330000000000002,4.828190134358033,1.317117115643054e-17,50.0,50.0,0.0
11.34,5.0289400733563685,1.3206798632741478e-17,50.0,50.0,0.0
11.350000000000001,5.2296937992705255,1.3238730927820017e-17,15.098039215686274,15.098039215686274,0.0
11.36,5.271199843887341,1.3270965401902489e-17,-50.0,-50.0,0.0
11.370000000000001,5.0156998953649135,1.3306395096020243e-17,-50.0,-50.0,0.0
11.379999999999999,4.760199942522335,1.332956081185294e-17,-50.0,-50.0,0.0
11.39,4.504699987311878,1.3350699154326384e-17,49.411764705882355,49.411764705882355,0.0
11.400000000000002,4.70276620735568,1.335831186293983e-17,50.0,50.0,0.0
11.41,4.903516244545955,1.3374802535631687e-17,50.0,50.0,0.0
11.420000000000002,5.104266279200245,1.339171270139067e-17,50.0,50.0,0.0
11.43,5.305016310950985,1.3407779434092425e-17,-19.215686274509807,-19.215686274509807,0.0
11.440000000000001,5.189969770007662,1.3430034801265056e-17,-50.0,-50.0,0.0
11.45,3.8625923063608214,1.2684596891528568e-17,-50.0,-50.0,0.0
11.46,2.3511437446836734,1.292855667401879e-17,50.0,50.0,0.0
11.470000000000002,2.3527878808371945,1.2947879295490673e-17,50.0,50.0,0.0
11.48,2.354700519511601,1.296843064413167e-17,50.0,50.0,0.0
11.490000000000002,2.3566126381556227,1.2990056136428899e-17,50.0,50.0,0.0
11.5,2.358524050310976,1.3018319720054642e-17,50.0,50.0,0.0
11.510000000000002,2.360434430817055,1.3048052799964754e-17,50.0,50.0,0.0
11.52,2.3623431316260413,1.3081856931977606e-17,50.0,50.0,0.0
11.530000000000001,2.3642485968996847,1.3120133927347556e-17,50.0,50.0,0.0
11.54,2.366142059769328,1.3160864036011871e-17,50.0,50.0,0.0
11.55,2.3656970538882436,1.319654519303584e-17,50.0,50.0,0.0
11.560000000000002,2.5266843171772355,1.3907851274888006e-17,50.0,50.0,0.0
11.57,2.727434339289756,1.3917903226631312e-17,50.0,50.0,0.0
11.580000000000002,2.928184292176671,1.3929031969008814e-17,50.0,50.0,0.0
11.59,3.128934249557193,1.39380869629732e-17,50.0,50.0,0.0
11.600000000000001,2.778873125871284,1.3946136952345664e-17,50.0,50.0,0.0
11.61,2.7444633999045265,1.395768031735085e-17,50.0,50.0,0.0
11.620000000000001,2.7099110070039685,1.3975142325074973e-17,50.0,50.0,0.0
11.629999999999999,2.6492951844764274,1.3980949159444873e-17,50.0,50.0,0.0
11.64,2.757050380613936,1.4008066072218268e-17,50.0,50.0,0.0
11.650000000000002,2.9578003556028474,1.4026645316399817e-17,50.0,50.0,0.0
11.66,2.7881701226717905,1.3904258584642227e-17,50.0,50.0,0.0
11.670000000000002,2.436011720267576,1.4051479263622128e-17,50.0,50.0,0.0
11.68,2.440402683655214,1.40904656490854e-17,50.0,50.0,0.0
11.690000000000001,2.444251449393103,1.4179040096138017e-17,50.0,50.0,0.0
11.7,2.446182685870141,1.4268330074272833e-17,50.0,50.0,0.0
11.71,2.448109620330986,1.4362097256808597e-17,50.0,50.0,0.0
11.720000000000002,2.4500326216572925,1.4457477613592402e-17,50.0,50.0,0.0
11.73,2.4519518943089182,1.455188367072863e-17,50.0,50.0,0.0
11.740000000000002,2.453867494447765,1.4644293482966417e-17,50.0,50.0,0.0
11.75,2.4557793344942636,1.473796495077914e-17,50.0,50.0,0.0
11.760000000000002,2.457687180618308,1.4831440753981046e-17,50.0,50.0,0.0
11.77,2.4595906399926504,1.4920794683103373e-17,50.0,50.0,0.0
11.780000000000001,2.4614891350954426,1.5010736876607568e-17,50.0,50.0,0.0
